prepro,encoding
there are some attacks on muslim people in india but now you are sile why if anything goes against hinduism you get angry make videos but now what happened pratik borade i think you ll reply,2
this movie is reality so face it no hide it because this is the another side of coine so plz t judge and reality of society approx girls daily face this and sometimes girls also dominate his partner so plz this is a part of society accept it afterll we also a part of it,1
yes its a awesome film,0
movie was amazing shahid s acting was excelle erythimg about the movie is awesome those so called idiotic feminists are retarded that dumbass sucharita of film companion kept barking stupid things about kabir singh but that motherfucker liked nawazuddin s raman raghav what a fucking hypocrite she is so called those idiotic feminists liked four more shots but hated kabir kamaal ke chutiye log hai bhaad mein gaye aise chutiye,2
hmmmm so u downloaded it from torre,0
all right dada you,0
to avoid all these problems in india send all indian muslims back to pakistan or afghanistan,0
yes and you need more boys on your bed,2
all is because of pratik sir as people listened him instead instead of fake and biased critics and made that movies a superhit which were liked by him,0
he always takes abuse as excuse,1
can you please create a what s app group it would be really helpful for all of us,0
she should be arrested,0
real men makes his purpose or pussy,1
you are right but in india women exploitation and rape cases happen ha you er heard of male rape so if we show such scenes in four more shot it will not effect anything but if we show such scenes against women women rape and explotation can happen,2
pathan i lo you ji,0
an f i r must be registered against her must be,0
there are only genders,0
www youtube com watch v n zmfqmzos t m s thanks me later,0
